Predictor,b,Seed,Dataset,Result
HLL,6,5886597,dracula,8997.127581913159
REC,6,5886597,dracula,7585.855856706605
HLL,7,5886597,dracula,9382.351575487508
REC,7,5886597,dracula,8164.663470538243
HLL,8,5886597,dracula,8487.80750877313
REC,8,5886597,dracula,8288.663823412744
HLL,9,5886597,dracula,8986.957725239967
REC,9,5886597,dracula,8822.331480410261
HLL,10,5886597,dracula,8682.046689801406
REC,10,5886597,dracula,9414.52519524147
HLL,11,5886597,dracula,9066.953582020966
REC,11,5886597,dracula,9304.953119174817
HLL,12,5886597,dracula,9309.228452590927
REC,12,5886597,dracula,9385.339323881895
HLL,13,5886597,dracula,9338.746884293809
REC,13,5886597,dracula,9433.609601163953
HLL,14,5886597,dracula,9458.79744084976
REC,14,5886597,dracula,10713.903163643017
HLL,15,5886597,dracula,9428.09951056076
REC,15,5886597,dracula,16071.696938099067
HLL,16,5886597,dracula,9431.20134607483
REC,16,5886597,dracula,27837.932418028387
HLL,2,6044068,dracula,4136.520032377328
REC,2,6044068,dracula,2583.9394142282113
HLL,3,6044068,dracula,5553.753121122003
REC,3,6044068,dracula,6587.45776856445
HLL,4,6044068,dracula,7841.018311111112
REC,4,6044068,dracula,4493.809435199538
HLL,5,6044068,dracula,7965.749013623978
REC,5,6044068,dracula,8394.12216468124
HLL,6,6044068,dracula,8125.031519125682
REC,6,6044068,dracula,8197.393251526186
HLL,7,6044068,dracula,9202.643837357034
REC,7,6044068,dracula,6720.9915345910085
HLL,8,6044068,dracula,9117.166214358065
REC,8,6044068,dracula,7848.332139815994
HLL,9,6044068,dracula,9558.016732407536
REC,9,6044068,dracula,9335.999065114855
HLL,10,6044068,dracula,9632.284808543869
REC,10,6044068,dracula,9116.075704771394
HLL,11,6044068,dracula,9419.148998873095
REC,11,6044068,dracula,9205.54597403184
HLL,12,6044068,dracula,9309.228452590927
REC,12,6044068,dracula,9355.59954577484
HLL,13,6044068,dracula,9338.746884293809
REC,13,6044068,dracula,9418.650472093119
HLL,14,6044068,dracula,9458.79744084976
REC,14,6044068,dracula,10713.903163643017
HLL,15,6044068,dracula,9428.09951056076
REC,15,6044068,dracula,16071.696938099067
HLL,16,6044068,dracula,9431.20134607483
REC,16,6044068,dracula,27837.932418028387
HLL,2,857268,dracula,7837.616903451778
REC,2,857268,dracula,15406.439555097886
HLL,3,857268,dracula,9386.62499344564
REC,3,857268,dracula,15025.278145243139
HLL,4,857268,dracula,8229.640209912537
REC,4,857268,dracula,14221.014580928379
HLL,5,857268,dracula,8358.627270907791
REC,5,857268,dracula,6767.295155726734
HLL,6,857268,dracula,10057.10940097231
REC,6,857268,dracula,7585.855856706605
HLL,7,857268,dracula,10172.395285966471
REC,7,857268,dracula,7264.999568145218
HLL,8,857268,dracula,9813.828297364416
REC,8,857268,dracula,8856.692613502144
HLL,9,857268,dracula,9623.384577811481
REC,9,857268,dracula,9209.336264977417
HLL,10,857268,dracula,9203.764222212103
REC,10,857268,dracula,9359.544178555214
HLL,11,857268,dracula,9264.988878600288
REC,11,857268,dracula,9160.712626487946
HLL,12,857268,dracula,9309.228452590927
REC,12,857268,dracula,9433.580316052625
HLL,13,857268,dracula,9338.746884293809
REC,13,857268,dracula,9417.500752762948
HLL,14,857268,dracula,9458.79744084976
REC,14,857268,dracula,10713.903163643017
HLL,15,857268,dracula,9428.09951056076
REC,15,857268,dracula,16071.696938099067
HLL,16,857268,dracula,9431.20134607483
REC,16,857268,dracula,27837.932418028387
HLL,2,3382833,dracula,11913.177693246704
REC,2,3382833,dracula,4037.9678347315803
HLL,3,3382833,dracula,14976.412910890795
REC,3,3382833,dracula,8337.516863339382
HLL,4,3382833,dracula,8807.384062402496
REC,4,3382833,dracula,6869.903592659749
HLL,5,3382833,dracula,11687.875614192903
REC,5,3382833,dracula,12143.9172205319
HLL,6,3382833,dracula,9928.051033072508
REC,6,3382833,dracula,12851.77317932215
HLL,7,3382833,dracula,9268.166004036259
REC,7,3382833,dracula,9918.390640550637
HLL,8,3382833,dracula,9619.74897134276
REC,8,3382833,dracula,10847.378316994027
HLL,9,3382833,dracula,9261.6879608791
REC,9,3382833,dracula,9354.235391413908
HLL,10,3382833,dracula,9254.728254011552
REC,10,3382833,dracula,9798.971409434698
HLL,11,3382833,dracula,9443.199422527157
REC,11,3382833,dracula,9428.420970628078
HLL,12,3382833,dracula,9309.228452590927
REC,12,3382833,dracula,9433.580316052625
HLL,13,3382833,dracula,9338.746884293809
REC,13,3382833,dracula,9435.91311323525
HLL,14,3382833,dracula,9458.79744084976
REC,14,3382833,dracula,10713.903163643017
HLL,15,3382833,dracula,9428.09951056076
REC,15,3382833,dracula,16071.696938099067
HLL,16,3382833,dracula,9431.20134607483
REC,16,3382833,dracula,27837.932418028387
HLL,2,6501747,dracula,6618.432051803724
REC,2,6501747,dracula,6309.887241768094
HLL,3,6501747,dracula,10021.81014337805
REC,3,6501747,dracula,10552.435405163906
HLL,4,6501747,dracula,13409.8175391924
REC,4,6501747,dracula,15109.890492236402
HLL,5,6501747,dracula,13131.63341044357
REC,5,6501747,dracula,15533.820928932819
HLL,6,6501747,dracula,10827.212328137444
REC,6,6501747,dracula,11005.849208179032
HLL,7,6501747,dracula,11187.412149897576
REC,7,6501747,dracula,8488.657714566863
HLL,8,6501747,dracula,9918.902756817643
REC,8,6501747,dracula,7848.332139815994
HLL,9,6501747,dracula,9890.392509625488
REC,9,6501747,dracula,8517.81762843406
HLL,10,6501747,dracula,9304.605490862172
REC,10,6501747,dracula,9116.075704771394
HLL,11,6501747,dracula,9285.077051577611
REC,11,6501747,dracula,9511.641605086956
HLL,12,6501747,dracula,9309.228452590927
REC,12,6501747,dracula,9544.778510200036
HLL,13,6501747,dracula,9338.746884293809
REC,13,6501747,dracula,9424.401174285618
HLL,14,6501747,dracula,9458.79744084976
REC,14,6501747,dracula,10713.903163643017
HLL,15,6501747,dracula,9428.09951056076
REC,15,6501747,dracula,16071.696938099067
HLL,16,6501747,dracula,9431.20134607483
REC,16,6501747,dracula,27837.932418028387
HLL,2,5312752,dracula,3102.3900242829955
REC,2,5312752,dracula,2583.9394142282113
HLL,3,5312752,dracula,5206.643551051878
REC,3,5312752,dracula,4112.141749739368
HLL,4,5312752,dracula,8019.223272727273
REC,4,5312752,dracula,5727.316937825021
HLL,5,5312752,dracula,7775.079489361701
REC,5,5312752,dracula,10096.428570993023
HLL,6,5312752,dracula,8418.291680113234
REC,6,5312752,dracula,12459.345311835154
HLL,7,5312752,dracula,8085.058153217836
REC,7,5312752,dracula,10232.023144102535
HLL,8,5312752,dracula,9012.753288517008
REC,8,5312752,dracula,11104.133150766194
HLL,9,5312752,dracula,9026.538267276408
REC,9,5312752,dracula,10828.540496507248
HLL,10,5312752,dracula,9269.423479915919
REC,10,5312752,dracula,10119.775641896691
HLL,11,5312752,dracula,9108.623644908916
REC,11,5312752,dracula,9727.668722996965
HLL,12,5312752,dracula,9309.228452590927
REC,12,5312752,dracula,9484.384444746645
HLL,13,5312752,dracula,9338.746884293809
REC,13,5312752,dracula,9430.155387285213
HLL,14,5312752,dracula,9458.79744084976
REC,14,5312752,dracula,10713.903163643017
HLL,15,5312752,dracula,9428.09951056076
REC,15,5312752,dracula,16071.696938099067
HLL,16,5312752,dracula,9431.20134607483
REC,16,5312752,dracula,27837.932418028387
HLL,2,6013274,dracula,8273.040064754656
REC,2,6013274,dracula,2583.9394142282113
HLL,3,6013274,dracula,14488.051620318269
REC,3,6013274,dracula,2887.790913397196
HLL,4,6013274,dracula,11761.527466666668
REC,4,6013274,dracula,2603.658768999561
HLL,5,6013274,dracula,8598.323199999999
REC,5,6013274,dracula,7893.035901408253
HLL,6,6013274,dracula,8824.218207715134
REC,6,6013274,dracula,9873.82341464706
HLL,7,6013274,dracula,9581.035979172513
REC,7,6013274,dracula,10721.162879797486
HLL,8,6013274,dracula,9770.438385590573
REC,8,6013274,dracula,11191.061454390814
HLL,9,6013274,dracula,8791.505323427065
REC,9,6013274,dracula,10173.03195403862
HLL,10,6013274,dracula,8921.783355228785
REC,10,6013274,dracula,9590.771321150942
HLL,11,6013274,dracula,8988.687221807899
REC,11,6013274,dracula,9465.317655981145
HLL,12,6013274,dracula,9309.228452590927
REC,12,6013274,dracula,9403.687690668976
HLL,13,6013274,dracula,9338.746884293809
REC,13,6013274,dracula,9403.715061602281
HLL,14,6013274,dracula,9458.79744084976
REC,14,6013274,dracula,10713.903163643017
HLL,15,6013274,dracula,9428.09951056076
REC,15,6013274,dracula,16071.696938099067
HLL,16,6013274,dracula,9431.20134607483
REC,16,6013274,dracula,27837.932418028387
HLL,2,1959420,dracula,11795.225438858122
REC,2,1959420,dracula,4037.9678347315803
HLL,3,1959420,dracula,9176.59723971966
REC,3,1959420,dracula,2887.790913397196
HLL,4,1959420,dracula,10354.026930765704
REC,4,1959420,dracula,4774.735024899509
HLL,5,1959420,dracula,9018.582513833991
REC,5,1959420,dracula,5290.363496655065
HLL,6,1959420,dracula,8956.05930702807
REC,6,1959420,dracula,7129.636572603579
HLL,7,1959420,dracula,8571.366246371124
REC,7,1959420,dracula,8038.554732365757
HLL,8,1959420,dracula,9903.856771297711
REC,8,1959420,dracula,8891.292975273636
HLL,9,1959420,dracula,9567.463952293028
REC,9,1959420,dracula,9084.391732650307
HLL,10,1959420,dracula,9585.498911866749
REC,10,1959420,dracula,8922.383714527865
HLL,11,1959420,dracula,9561.142582008133
REC,11,1959420,dracula,9192.072982062364
HLL,12,1959420,dracula,9309.228452590927
REC,12,1959420,dracula,9373.88977739995
HLL,13,1959420,dracula,9338.746884293809
REC,13,1959420,dracula,9425.551735952402
HLL,14,1959420,dracula,9458.79744084976
REC,14,1959420,dracula,10713.903163643017
HLL,15,1959420,dracula,9428.09951056076
REC,15,1959420,dracula,16071.696938099067
HLL,16,1959420,dracula,9431.20134607483
REC,16,1959420,dracula,27837.932418028387
HLL,2,4145034,dracula,8494.24434456093
REC,2,4145034,dracula,7887.609052210118
HLL,3,4145034,dracula,12001.35733545779
REC,3,4145034,dracula,13355.691684660569
HLL,4,4145034,dracula,10551.165861932019
REC,4,4145034,dracula,11855.985899345133
HLL,5,4145034,dracula,9748.57433018106
REC,5,4145034,dracula,7196.923266197669
HLL,6,4145034,dracula,10761.019630020708
REC,6,4145034,dracula,8197.393251526186
HLL,7,4145034,dracula,10350.879406864644
REC,7,4145034,dracula,8963.960188696386
HLL,8,4145034,dracula,9474.971937861781
REC,8,4145034,dracula,10391.979814377459
HLL,9,4145034,dracula,9338.879586532035
REC,9,4145034,dracula,9482.890879827202
HLL,10,4145034,dracula,9416.988115739772
REC,10,4145034,dracula,9885.441193754326
HLL,11,4145034,dracula,9399.01024398233
REC,11,4145034,dracula,9929.192586547098
HLL,12,4145034,dracula,9309.228452590927
REC,12,4145034,dracula,9449.715680444782
HLL,13,4145034,dracula,9338.746884293809
REC,13,4145034,dracula,9433.609601163953
HLL,14,4145034,dracula,9458.79744084976
REC,14,4145034,dracula,10713.903163643017
HLL,15,4145034,dracula,9428.09951056076
REC,15,4145034,dracula,16071.696938099067
HLL,16,4145034,dracula,9431.20134607483
REC,16,4145034,dracula,27837.932418028387
HLL,2,8963092,dracula,3384.4254810359953
REC,2,8963092,dracula,3230.1742677852644
HLL,3,8963092,dracula,6942.191401402503
REC,3,8963092,dracula,5855.406905390622
HLL,4,8963092,dracula,9536.373621621622
REC,4,8963092,dracula,11158.516140560125
HLL,5,8963092,dracula,7901.161859459459
REC,5,8963092,dracula,8927.015661462763
HLL,6,8963092,dracula,8436.202939007091
REC,6,8963092,dracula,8325.493146081282
HLL,7,8963092,dracula,9689.33997893708
REC,7,8963092,dracula,8488.657714566863
HLL,8,8963092,dracula,10001.547416809024
REC,8,8963092,dracula,8995.907120467962
HLL,9,8963092,dracula,10136.416769174428
REC,9,8963092,dracula,10192.903110198853
HLL,10,8963092,dracula,9818.02057203292
REC,10,8963092,dracula,10090.182749431888
HLL,11,8963092,dracula,9526.651927827135
REC,11,8963092,dracula,9506.99902743684
HLL,12,8963092,dracula,9309.228452590927
REC,12,8963092,dracula,9482.069242294914
HLL,13,8963092,dracula,9338.746884293809
REC,13,8963092,dracula,9432.458055991103
HLL,14,8963092,dracula,9458.79744084976
REC,14,8963092,dracula,10713.903163643017
HLL,15,8963092,dracula,9428.09951056076
REC,15,8963092,dracula,16071.696938099067
HLL,16,8963092,dracula,9431.20134607483
REC,16,8963092,dracula,27837.932418028387
HLL,2,6551589,dracula,14891.47211655838
REC,2,6551589,dracula,12324.95164407831
HLL,3,6551589,dracula,6800.514025863677
REC,3,6551589,dracula,11871.614830809394
HLL,4,6551589,dracula,8876.624503144654
REC,4,6551589,dracula,12597.047518054203
HLL,5,6551589,dracula,9445.653919224555
REC,5,6551589,dracula,7421.858368266347
HLL,6,6551589,dracula,9826.55608756712
REC,6,6551589,dracula,7824.797361959328
HLL,7,6551589,dracula,8350.176612273513
REC,7,6551589,dracula,9392.486362776423
HLL,8,6551589,dracula,9559.948984864732
REC,8,6551589,dracula,9612.398015038667
HLL,9,6551589,dracula,9060.02887283172
REC,9,6551589,dracula,10133.40577180253
HLL,10,6551589,dracula,9112.763357027474
REC,10,6551589,dracula,9618.899664904282
HLL,11,6551589,dracula,9352.076052920174
REC,11,6551589,dracula,9544.203183402022
HLL,12,6551589,dracula,9309.228452590927
REC,12,6551589,dracula,9330.508728184852
HLL,13,6551589,dracula,9338.746884293809
REC,13,6551589,dracula,9433.609601163953
HLL,14,6551589,dracula,9458.79744084976
REC,14,6551589,dracula,10713.903163643017
HLL,15,6551589,dracula,9428.09951056076
REC,15,6551589,dracula,16071.696938099067
HLL,16,6551589,dracula,9431.20134607483
REC,16,6551589,dracula,27837.932418028387
HLL,2,6398327,dracula,6140.8132439415995
REC,2,6398327,dracula,15406.439555097886
HLL,3,6398327,dracula,6392.809348054104
REC,3,6398327,dracula,10552.435405163906
HLL,4,6398327,dracula,8013.531843860895
REC,4,6398327,dracula,8240.39388445736
HLL,5,6398327,dracula,10255.399738653803
REC,5,6398327,dracula,9493.735405598582
HLL,6,6398327,dracula,12224.339283447876
REC,6,6398327,dracula,9137.237159264338
HLL,7,6398327,dracula,11139.543753578486
REC,7,6398327,dracula,9392.486362776423
HLL,8,6398327,dracula,11561.378456262568
REC,8,6398327,dracula,10596.559751051376
HLL,9,6398327,dracula,9754.769381279419
REC,9,6398327,dracula,9519.973506749135
HLL,10,6398327,dracula,8978.754779965806
REC,10,6398327,dracula,10001.922233967074
HLL,11,6398327,dracula,9188.538541939082
REC,11,6398327,dracula,9502.358715564005
HLL,12,6398327,dracula,9309.228452590927
REC,12,6398327,dracula,9351.032566198795
HLL,13,6398327,dracula,9338.746884293809
REC,13,6398327,dracula,9420.950331810387
HLL,14,6398327,dracula,9458.79744084976
REC,14,6398327,dracula,10713.903163643017
HLL,15,6398327,dracula,9428.09951056076
REC,15,6398327,dracula,16071.696938099067
HLL,16,6398327,dracula,9431.20134607483
REC,16,6398327,dracula,27837.932418028387
HLL,2,5262376,dracula,11030.72008633954
REC,2,5262376,dracula,24073.124304840447
HLL,3,5262376,dracula,10495.281488734494
REC,3,5262376,dracula,4626.284468456788
HLL,4,5262376,dracula,11048.01014481409
REC,4,5262376,dracula,6869.903592659749
HLL,5,5262376,dracula,11163.455419570406
REC,5,5262376,dracula,6562.195302522894
HLL,6,5262376,dracula,10659.837476419849
REC,6,5262376,dracula,7585.855856706605
HLL,7,5262376,dracula,9961.036602039749
REC,7,5262376,dracula,9175.722251182775
HLL,8,5262376,dracula,9941.277327193104
REC,8,5262376,dracula,8160.392913572699
HLL,9,5262376,dracula,9111.901483985415
REC,9,5262376,dracula,9482.890879827202
HLL,10,5262376,dracula,9274.37163932434
REC,10,5262376,dracula,9837.308660155662
HLL,11,5262376,dracula,9232.637549294706
REC,11,5262376,dracula,9562.85981733766
HLL,12,5262376,dracula,9309.228452590927
REC,12,5262376,dracula,9325.953995499456
HLL,13,5262376,dracula,9338.746884293809
REC,13,5262376,dracula,9427.853280651378
HLL,14,5262376,dracula,9458.79744084976
REC,14,5262376,dracula,10713.903163643017
HLL,15,5262376,dracula,9428.09951056076
REC,15,5262376,dracula,16071.696938099067
HLL,16,5262376,dracula,9431.20134607483
REC,16,5262376,dracula,27837.932418028387
HLL,2,5220220,dracula,14891.47211655838
REC,2,5220220,dracula,7887.609052210118
HLL,3,5220220,dracula,16661.259363366007
REC,3,5220220,dracula,9379.831471256804
HLL,4,5220220,dracula,8205.716837209302
REC,4,5220220,dracula,5727.316937825021
HLL,5,5220220,dracula,7534.613113402062
REC,5,5220220,dracula,10096.428570993023
HLL,6,5220220,dracula,8632.108957910013
REC,6,5220220,dracula,10836.513066514739
HLL,7,5220220,dracula,9087.654346015579
REC,7,5220220,dracula,11409.91119481595
HLL,8,5220220,dracula,9610.698390053054
REC,8,5220220,dracula,8995.907120467962
HLL,9,5220220,dracula,9695.913097258479
REC,9,5220220,dracula,8651.837624785943
HLL,10,5220220,dracula,9261.184806074398
REC,10,5220220,dracula,9516.163845947029
HLL,11,5220220,dracula,9359.903427149322
REC,11,5220220,dracula,9327.694929239577
HLL,12,5220220,dracula,9309.228452590927
REC,12,5220220,dracula,9435.883680387598
HLL,13,5220220,dracula,9338.746884293809
REC,13,5220220,dracula,9432.458055991103
HLL,14,5220220,dracula,9458.79744084976
REC,14,5220220,dracula,10713.903163643017
HLL,15,5220220,dracula,9428.09951056076
REC,15,5220220,dracula,16071.696938099067
HLL,16,5220220,dracula,9431.20134607483
REC,16,5220220,dracula,27837.932418028387
HLL,2,7065820,dracula,12409.560097131982
REC,2,7065820,dracula,2066.951531382569
HLL,3,7065820,dracula,12816.353356435391
REC,3,7065820,dracula,3655.1259997683264
HLL,4,7065820,dracula,10611.904481203008
REC,4,7065820,dracula,3123.1915361559672
HLL,5,7065820,dracula,7642.953955555555
REC,5,7065820,dracula,6363.310596385837
HLL,6,7065820,dracula,8573.00622990991
REC,6,7065820,dracula,10836.513066514739
HLL,7,7065820,dracula,8380.79271159394
REC,7,7065820,dracula,10889.351103681029
HLL,8,7065820,dracula,8320.990488369089
REC,8,7065820,dracula,9649.950351034911
HLL,9,7065820,dracula,8762.847393434886
REC,9,7065820,dracula,9707.572945552056
HLL,10,7065820,dracula,8664.219710226336
REC,10,7065820,dracula,9506.878808048543
HLL,11,7065820,dracula,9022.767884577232
REC,11,7065820,dracula,9419.21929177066
HLL,12,7065820,dracula,9309.228452590927
REC,12,7065820,dracula,9383.048296465768
HLL,13,7065820,dracula,9338.746884293809
REC,13,7065820,dracula,9437.065080168019
HLL,14,7065820,dracula,9458.79744084976
REC,14,7065820,dracula,10713.903163643017
HLL,15,7065820,dracula,9428.09951056076
REC,15,7065820,dracula,16071.696938099067
HLL,16,7065820,dracula,9431.20134607483
REC,16,7065820,dracula,27837.932418028387
HLL,2,6067698,dracula,12281.626487883199
REC,2,6067698,dracula,2583.9394142282113
HLL,3,6067698,dracula,16609.355128589166
REC,3,6067698,dracula,8337.516863339382
HLL,4,6067698,dracula,11021.050627623232
REC,4,6067698,dracula,9302.76106487569
HLL,5,6067698,dracula,13226.319301003816
REC,5,6067698,dracula,5983.438981358216
HLL,6,6067698,dracula,10003.981093011642
REC,6,6067698,dracula,7129.636572603579
HLL,7,6067698,dracula,9913.399517125026
REC,7,6067698,dracula,9392.486362776423
HLL,8,6067698,dracula,10003.606853197582
REC,8,6067698,dracula,9574.991797081319
HLL,9,6067698,dracula,9908.21931938437
REC,9,6067698,dracula,9335.999065114855
HLL,10,6067698,dracula,9680.0689711104
REC,10,6067698,dracula,9451.358501686833
HLL,11,6067698,dracula,9384.505750691731
REC,11,6067698,dracula,9637.851720868102
HLL,12,6067698,dracula,9309.228452590927
REC,12,6067698,dracula,9428.975273868105
HLL,13,6067698,dracula,9338.746884293809
REC,13,6067698,dracula,9424.401174285618
HLL,14,6067698,dracula,9458.79744084976
REC,14,6067698,dracula,10713.903163643017
HLL,15,6067698,dracula,9428.09951056076
REC,15,6067698,dracula,16071.696938099067
HLL,16,6067698,dracula,9431.20134607483
REC,16,6067698,dracula,27837.932418028387
HLL,2,462585,dracula,17519.378960656915
REC,2,462585,dracula,1653.3612251060554
HLL,3,462585,dracula,13741.24483576578
REC,3,462585,dracula,3655.1259997683264
HLL,4,462585,dracula,12140.931578494625
REC,4,462585,dracula,10502.074014644822
HLL,5,462585,dracula,8723.401381574038
REC,5,462585,dracula,13734.687613573467
HLL,6,462585,dracula,9936.34427816644
REC,6,462585,dracula,12459.345311835154
HLL,7,462585,dracula,10077.625562137104
REC,7,462585,dracula,10555.572118418486
HLL,8,462585,dracula,10120.653300067286
REC,8,462585,dracula,8288.663823412744
HLL,9,462585,dracula,10115.5709662723
REC,9,462585,dracula,9650.908266317565
HLL,10,462585,dracula,9412.928195650418
REC,10,462585,dracula,9377.835418314526
HLL,11,462585,dracula,9286.995169486809
REC,11,462585,dracula,9156.241317251008
HLL,12,462585,dracula,9309.228452590927
REC,12,462585,dracula,9477.440532544551
HLL,13,462585,dracula,9338.746884293809
REC,13,462585,dracula,9418.650472093119
HLL,14,462585,dracula,9458.79744084976
REC,14,462585,dracula,10713.903163643017
HLL,15,462585,dracula,9428.09951056076
REC,15,462585,dracula,16071.696938099067
HLL,16,462585,dracula,9431.20134607483
REC,16,462585,dracula,27837.932418028387
HLL,2,9238576,dracula,11454.978551198754
REC,2,9238576,dracula,6309.887241768094
HLL,3,9238576,dracula,10925.41597597771
REC,3,9238576,dracula,4626.284468456788
HLL,4,9238576,dracula,10264.60578909091
REC,4,9238576,dracula,8240.39388445736
HLL,5,9238576,dracula,7598.258318388564
REC,5,9238576,dracula,8139.7245233272615
HLL,6,9238576,dracula,7544.02799682892
REC,6,9238576,dracula,13463.709603772528
HLL,7,9238576,dracula,8619.706443215136
REC,7,9238576,dracula,10889.351103681029
HLL,8,9238576,dracula,9721.790024139082
REC,8,9238576,dracula,10596.559751051376
HLL,9,9238576,dracula,9554.85580744032
REC,9,9238576,dracula,9263.408551586068
HLL,10,9238576,dracula,9299.233805110895
REC,10,9238576,dracula,9628.29409817079
HLL,11,9238576,dracula,9284.742071434643
REC,11,9238576,dracula,9604.970679035268
HLL,12,9238576,dracula,9309.228452590927
REC,12,9238576,dracula,9396.802853687139
HLL,13,9238576,dracula,9338.746884293809
REC,13,9238576,dracula,9406.011274756542
HLL,14,9238576,dracula,9458.79744084976
REC,14,9238576,dracula,10713.903163643017
HLL,15,9238576,dracula,9428.09951056076
REC,15,9238576,dracula,16071.696938099067
HLL,16,9238576,dracula,9431.20134607483
REC,16,9238576,dracula,27837.932418028387
HLL,2,8125388,dracula,6204.780048565991
REC,2,8125388,dracula,2066.951531382569
HLL,3,8125388,dracula,5950.449772630717
REC,3,8125388,dracula,9379.831471256804
HLL,4,8125388,dracula,7056.916480000001
REC,4,8125388,dracula,9884.246131430422
HLL,5,8125388,dracula,8120.638577777777
REC,5,8125388,dracula,8394.12216468124
HLL,6,8125388,dracula,7774.539963398693
REC,6,8125388,dracula,8197.393251526186
HLL,7,8125388,dracula,8336.399835994145
REC,7,8125388,dracula,8164.663470538243
HLL,8,8125388,dracula,9122.342501005127
REC,8,8125388,dracula,9031.05128890729
HLL,9,8125388,dracula,9418.70470145356
REC,9,8125388,dracula,9538.569158129503
HLL,10,8125388,dracula,9221.171701592955
REC,10,8125388,dracula,9469.829153856974
HLL,11,8125388,dracula,9218.995167545661
REC,11,8125388,dracula,9437.631637693856
HLL,12,8125388,dracula,9309.228452590927
REC,12,8125388,dracula,9410.577571487229
HLL,13,8125388,dracula,9338.746884293809
REC,13,8125388,dracula,9414.052436680731
HLL,14,8125388,dracula,9458.79744084976
REC,14,8125388,dracula,10713.903163643017
HLL,15,8125388,dracula,9428.09951056076
REC,15,8125388,dracula,16071.696938099067
HLL,16,8125388,dracula,9431.20134607483
REC,16,8125388,dracula,27837.932418028387
HLL,2,8248717,dracula,10636.765797541699
REC,2,8248717,dracula,1322.4889800848443
HLL,3,8248717,dracula,8330.629681683004
REC,3,8248717,dracula,11871.614830809394
HLL,4,8248717,dracula,9801.272888888889
REC,4,8248717,dracula,6869.903592659749
HLL,5,8248717,dracula,7165.269333333333
REC,5,8248717,dracula,6978.804379343195
HLL,6,8248717,dracula,7625.029579487179
REC,6,8248717,dracula,8071.2641245796285
HLL,7,8248717,dracula,8655.064957745093
REC,7,8248717,dracula,8422.846414453941
HLL,8,8248717,dracula,8448.4195557464
REC,8,8248717,dracula,9244.818062109909
HLL,9,8248717,dracula,9165.159416816561
REC,9,8248717,dracula,9390.814967052485
HLL,10,8248717,dracula,9328.969319712442
REC,10,8248717,dracula,9506.878808048543
HLL,11,8248717,dracula,9422.086889299355
REC,11,8248717,dracula,9178.61970666337
HLL,12,8248717,dracula,9309.228452590927
REC,12,8248717,dracula,9373.88977739995
HLL,13,8248717,dracula,9338.746884293809
REC,13,8248717,dracula,9407.159591562542
HLL,14,8248717,dracula,9458.79744084976
REC,14,8248717,dracula,10713.903163643017
HLL,15,8248717,dracula,9428.09951056076
REC,15,8248717,dracula,16071.696938099067
HLL,16,8248717,dracula,9431.20134607483
REC,16,8248717,dracula,27837.932418028387
HLL,2,4565770,dracula,6618.432051803724
REC,2,4565770,dracula,541.1010862427522
HLL,3,4565770,dracula,8945.642611203226
REC,3,4565770,dracula,1423.954426176367
HLL,4,4565770,dracula,10591.994716697936
REC,4,4565770,dracula,2603.658768999561
HLL,5,4565770,dracula,10645.170279472006
REC,5,4565770,dracula,7893.035901408253
HLL,6,4565770,dracula,8504.814474215747
REC,6,4565770,dracula,12851.77317932215
HLL,7,4565770,dracula,8774.315595686834
REC,7,4565770,dracula,9392.486362776423
HLL,8,4565770,dracula,8676.2851418878
REC,8,4565770,dracula,9463.64417696857
HLL,9,4565770,dracula,8976.88134401507
REC,9,4565770,dracula,9482.890879827202
HLL,10,4565770,dracula,9305.724644574197
REC,10,4565770,dracula,8878.939864710133
HLL,11,4565770,dracula,9101.985765737643
REC,11,4565770,dracula,9405.433607190718
HLL,12,4565770,dracula,9309.228452590927
REC,12,4565770,dracula,9447.40893998092
HLL,13,4565770,dracula,9338.746884293809
REC,13,4565770,dracula,9415.20173507388
HLL,14,4565770,dracula,9458.79744084976
REC,14,4565770,dracula,10713.903163643017
HLL,15,4565770,dracula,9428.09951056076
REC,15,4565770,dracula,16071.696938099067
HLL,16,4565770,dracula,9431.20134607483
REC,16,4565770,dracula,27837.932418028387
HLL,2,6170095,dracula,9025.134616095987
REC,2,6170095,dracula,5047.709793414476
HLL,3,6170095,dracula,12574.53536857812
REC,3,6170095,dracula,3655.1259997683264
HLL,4,6170095,dracula,10190.493111913358
REC,4,6170095,dracula,4229.408880187801
HLL,5,6170095,dracula,10106.931332757129
REC,5,6170095,dracula,8394.12216468124
HLL,6,6170095,dracula,10704.203504161978
REC,6,6170095,dracula,6297.849634482143
HLL,7,6170095,dracula,11072.25425423085
REC,7,6170095,dracula,8422.846414453941
HLL,8,6170095,dracula,9573.833737663734
REC,8,6170095,dracula,7637.016641170313
HLL,9,6170095,dracula,9378.103511140449
REC,9,6170095,dracula,8017.807588901717
HLL,10,6170095,dracula,9253.50719587187
REC,10,6170095,dracula,9516.163845947029
HLL,11,6170095,dracula,9369.16297660263
REC,11,6170095,dracula,9446.851301747685
HLL,12,6170095,dracula,9309.228452590927
REC,12,6170095,dracula,9584.474694668486
HLL,13,6170095,dracula,9338.746884293809
REC,13,6170095,dracula,9419.800331769888
HLL,14,6170095,dracula,9458.79744084976
REC,14,6170095,dracula,10713.903163643017
HLL,15,6170095,dracula,9428.09951056076
REC,15,6170095,dracula,16071.696938099067
HLL,16,6170095,dracula,9431.20134607483
REC,16,6170095,dracula,27837.932418028387
