Predictor,b,Seed,Dataset,Result
AdaptiveSampling,9,14150,war-peace,17344.0
PCSA,9,14150,war-peace,18449.0
LogLog,9,14150,war-peace,18145.19025621396
HLL,9,14150,war-peace,18532.01130461631
KMV,9,14150,war-peace,18806.388292371706
MinCount,9,14150,war-peace,17819.81435719561
REC,9,14150,war-peace,19106.533656228803
AdaptiveSampling,2,40817,crusoe,8192.0
PCSA,2,40817,crusoe,5295.0
LogLog,2,40817,crusoe,12158.619734517368
HLL,2,40817,crusoe,5569.184333122293
KMV,2,40817,crusoe,6229.6251453469395
MinCount,2,40817,crusoe,4157.953041395585
REC,2,40817,crusoe,7887.609052210118
AdaptiveSampling,3,40817,crusoe,8192.0
PCSA,3,40817,crusoe,8905.0
LogLog,3,40817,crusoe,8967.229681289176
HLL,3,40817,crusoe,6014.883939840998
KMV,3,40817,crusoe,7989.095279422496
MinCount,3,40817,crusoe,5221.374971735066
REC,3,40817,crusoe,4112.141749739368
AdaptiveSampling,4,40817,crusoe,8192.0
PCSA,4,40817,crusoe,6576.0
LogLog,4,40817,crusoe,8712.856216633021
HLL,4,40817,crusoe,6769.236052429181
KMV,4,40817,crusoe,7744.511685736683
MinCount,4,40817,crusoe,6095.080136841149
REC,4,40817,crusoe,3123.1915361559672
AdaptiveSampling,5,40817,crusoe,6144.0
PCSA,5,40817,crusoe,6162.0
LogLog,5,40817,crusoe,7212.052990176339
HLL,5,40817,crusoe,5685.669252037163
KMV,5,40817,crusoe,6142.3216531531025
MinCount,5,40817,crusoe,6584.271261876332
REC,5,40817,crusoe,5290.363496655065
AdaptiveSampling,6,40817,crusoe,6656.0
PCSA,6,40817,crusoe,6162.0
LogLog,6,40817,crusoe,6924.502831289396
HLL,6,40817,crusoe,5417.624929965444
KMV,6,40817,crusoe,5787.830997170971
MinCount,6,40817,crusoe,6900.300152604174
REC,6,40817,crusoe,4763.972002227422
AdaptiveSampling,7,40817,crusoe,6400.0
PCSA,7,40817,crusoe,6365.0
LogLog,7,40817,crusoe,6392.203611956516
HLL,7,40817,crusoe,5599.57415111416
KMV,7,40817,crusoe,6367.6633893007265
MinCount,7,40817,crusoe,6405.6374429866155
REC,7,40817,crusoe,6364.606325931938
AdaptiveSampling,8,40817,crusoe,6240.0
PCSA,8,40817,crusoe,6383.0
LogLog,8,40817,crusoe,6174.833952138081
HLL,8,40817,crusoe,5772.9851783566355
KMV,8,40817,crusoe,6218.269525293556
MinCount,8,40817,crusoe,6367.696990608342
REC,8,40817,crusoe,5881.189518470358
AdaptiveSampling,9,40817,crusoe,6352.0
PCSA,9,40817,crusoe,6271.0
LogLog,9,40817,crusoe,6134.994938993914
HLL,9,40817,crusoe,5923.203216499362
KMV,9,40817,crusoe,6243.736165602198
MinCount,9,40817,crusoe,6335.979257679517
REC,9,40817,crusoe,5936.58111607471
AdaptiveSampling,2,40817,dracula,4096.0
PCSA,2,40817,dracula,5295.0
LogLog,2,40817,dracula,4298.721232072906
HLL,2,40817,dracula,4813.023529271636
KMV,2,40817,dracula,4224.166048855139
MinCount,2,40817,dracula,10956.502640720066
REC,2,40817,dracula,5047.709793414476
AdaptiveSampling,3,40817,dracula,6144.0
PCSA,3,40817,dracula,5295.0
LogLog,3,40817,dracula,4483.614840644588
HLL,3,40817,dracula,4402.673018046368
KMV,3,40817,dracula,5742.33737773446
MinCount,3,40817,dracula,8062.586170165978
REC,3,40817,dracula,7411.014989635007
AdaptiveSampling,4,40817,dracula,7680.0
PCSA,4,40817,dracula,6576.0
LogLog,4,40817,dracula,5649.588287858324
HLL,4,40817,dracula,6344.257328351113
KMV,4,40817,dracula,7419.313352723695
MinCount,4,40817,dracula,8267.407589441711
REC,4,40817,dracula,9884.246131430422
AdaptiveSampling,5,40817,dracula,5632.0
PCSA,5,40817,dracula,8714.0
LogLog,5,40817,dracula,6197.38672399949
HLL,5,40817,dracula,7179.728057562122
KMV,5,40817,dracula,6431.872795528799
MinCount,5,40817,dracula,8935.399024423767
REC,5,40817,dracula,9206.016150883474
AdaptiveSampling,6,40817,dracula,5632.0
PCSA,6,40817,dracula,9199.0
LogLog,6,40817,dracula,7076.129699141991
HLL,6,40817,dracula,8677.151068606116
KMV,6,40817,dracula,8195.283309453147
MinCount,6,40817,dracula,9358.438251683709
REC,6,40817,dracula,15241.775476738396
AdaptiveSampling,7,40817,dracula,8576.0
PCSA,7,40817,dracula,9350.0
LogLog,7,40817,dracula,8024.649409433936
HLL,7,40817,dracula,8834.682190260795
KMV,7,40817,dracula,9310.864889721148
MinCount,7,40817,dracula,9195.597789162293
REC,7,40817,dracula,12723.381882300104
AdaptiveSampling,8,40817,dracula,9024.0
PCSA,8,40817,dracula,9951.0
LogLog,8,40817,dracula,8183.116218800271
HLL,8,40817,dracula,8522.303108531381
KMV,8,40817,dracula,9078.420247606333
MinCount,8,40817,dracula,9671.376453034432
REC,8,40817,dracula,9463.64417696857
AdaptiveSampling,9,40817,dracula,8896.0
PCSA,9,40817,dracula,9465.0
LogLog,9,40817,dracula,8687.946859125139
HLL,9,40817,dracula,9000.573690473146
KMV,9,40817,dracula,9063.623314013104
MinCount,9,40817,dracula,10030.498493426845
REC,9,40817,dracula,8175.808638109573
AdaptiveSampling,2,40817,iliad,6144.0
PCSA,2,40817,iliad,10590.0
LogLog,2,40817,iliad,10224.139749188726
HLL,2,40817,iliad,5355.498603314243
KMV,2,40817,iliad,5083.555544333203
MinCount,2,40817,iliad,9447.725040878127
REC,2,40817,iliad,1322.4889800848443
AdaptiveSampling,3,40817,iliad,8192.0
PCSA,3,40817,iliad,9711.0
LogLog,3,40817,iliad,8222.985874087111
HLL,3,40817,iliad,4893.2272610827695
KMV,3,40817,iliad,7989.095279422496
MinCount,3,40817,iliad,8435.031267789382
REC,3,40817,iliad,4626.284468456788
AdaptiveSampling,4,40817,iliad,8192.0
PCSA,4,40817,iliad,9299.0
LogLog,4,40817,iliad,7989.724378513435
HLL,4,40817,iliad,6564.614471422748
KMV,4,40817,iliad,8522.840518679483
MinCount,4,40817,iliad,9477.08307504377
REC,4,40817,iliad,8240.39388445736
AdaptiveSampling,5,40817,iliad,8704.0
PCSA,5,40817,iliad,7652.0
LogLog,5,40817,iliad,8037.016239151578
HLL,5,40817,iliad,7282.267661295059
KMV,5,40817,iliad,9360.29337995952
MinCount,5,40817,iliad,8984.22316536272
REC,5,40817,iliad,6562.195302522894
AdaptiveSampling,6,40817,iliad,8704.0
PCSA,6,40817,iliad,8345.0
LogLog,6,40817,iliad,8234.668034825836
HLL,6,40817,iliad,7401.821305983347
KMV,6,40817,iliad,9248.509187072805
MinCount,6,40817,iliad,9158.79676313266
REC,6,40817,iliad,10836.513066514739
AdaptiveSampling,7,40817,iliad,9088.0
PCSA,7,40817,iliad,8762.0
LogLog,7,40817,iliad,8425.43318805914
HLL,7,40817,iliad,8016.853736433375
KMV,7,40817,iliad,8985.957779803355
MinCount,7,40817,iliad,8695.51942307982
REC,7,40817,iliad,12237.77614561492
AdaptiveSampling,8,40817,iliad,8832.0
PCSA,8,40817,iliad,8905.0
LogLog,8,40817,iliad,8779.950716168129
HLL,8,40817,iliad,9076.616215980006
KMV,8,40817,iliad,8925.80514908435
MinCount,8,40817,iliad,8950.211784106623
REC,8,40817,iliad,9208.842116342945
AdaptiveSampling,9,40817,iliad,8736.0
PCSA,9,40817,iliad,9594.0
LogLog,9,40817,iliad,8770.67059575293
HLL,9,40817,iliad,8867.339839648914
KMV,9,40817,iliad,8913.567348693545
MinCount,9,40817,iliad,8779.598207512936
REC,9,40817,iliad,9013.757340713031
AdaptiveSampling,2,40817,mare-balena,3072.0
PCSA,2,40817,mare-balena,5295.0
LogLog,2,40817,mare-balena,2149.360616036453
HLL,2,40817,mare-balena,3489.4420587219365
KMV,2,40817,mare-balena,3025.631269368238
MinCount,2,40817,mare-balena,2704.5110555208757
REC,2,40817,mare-balena,1653.3612251060554
AdaptiveSampling,3,40817,mare-balena,3072.0
PCSA,3,40817,mare-balena,4083.0
LogLog,3,40817,mare-balena,3170.39445804843
HLL,3,40817,mare-balena,4315.778155848085
KMV,3,40817,mare-balena,5018.863838764788
MinCount,3,40817,mare-balena,4539.829484729583
REC,3,40817,mare-balena,3655.1259997683264
AdaptiveSampling,4,40817,mare-balena,5632.0
PCSA,4,40817,mare-balena,6030.0
LogLog,4,40817,mare-balena,3507.9926751378594
HLL,4,40817,mare-balena,4356.781652957168
KMV,4,40817,mare-balena,5161.110751590824
MinCount,4,40817,mare-balena,5968.898806915285
REC,4,40817,mare-balena,4229.408880187801
AdaptiveSampling,5,40817,mare-balena,4608.0
PCSA,5,40817,mare-balena,6576.0
LogLog,5,40817,mare-balena,4382.214178175522
HLL,5,40817,mare-balena,5240.043461365904
KMV,5,40817,mare-balena,5349.143763918345
MinCount,5,40817,mare-balena,6128.909101848013
REC,5,40817,mare-balena,7653.82269227467
AdaptiveSampling,6,40817,mare-balena,6016.0
PCSA,6,40817,mare-balena,7093.0
LogLog,6,40817,mare-balena,5168.821895703342
HLL,6,40817,mare-balena,5967.173221076297
KMV,6,40817,mare-balena,5835.955771191349
MinCount,6,40817,mare-balena,4986.29171015435
REC,6,40817,mare-balena,5828.003656416331
AdaptiveSampling,7,40817,mare-balena,6272.0
PCSA,7,40817,mare-balena,5499.0
LogLog,7,40817,mare-balena,5288.56334694332
HLL,7,40817,mare-balena,5094.56983763898
KMV,7,40817,mare-balena,6510.121167386346
MinCount,7,40817,mare-balena,5267.825237382781
REC,7,40817,mare-balena,5842.359813752204
AdaptiveSampling,8,40817,mare-balena,6592.0
PCSA,8,40817,mare-balena,5529.0
LogLog,8,40817,mare-balena,5436.984034086818
HLL,8,40817,mare-balena,5370.710222447206
KMV,8,40817,mare-balena,6223.84787928792
MinCount,8,40817,mare-balena,5703.948308473561
REC,8,40817,mare-balena,5612.337007552839
AdaptiveSampling,9,40817,mare-balena,5808.0
PCSA,9,40817,mare-balena,5522.0
LogLog,9,40817,mare-balena,5717.95653648602
HLL,9,40817,mare-balena,5598.2711728457
KMV,9,40817,mare-balena,5688.879848427405
MinCount,9,40817,mare-balena,5672.324654029485
REC,9,40817,mare-balena,5384.665162624979
AdaptiveSampling,2,40817,midsummer-nights-dream,4096.0
PCSA,2,40817,midsummer-nights-dream,2226.0
LogLog,2,40817,midsummer-nights-dream,10224.139749188726
HLL,2,40817,midsummer-nights-dream,6957.143045426914
KMV,2,40817,midsummer-nights-dream,3476.1929254551255
MinCount,2,40817,midsummer-nights-dream,1989.173301617472
REC,2,40817,midsummer-nights-dream,3230.1742677852644
AdaptiveSampling,3,40817,midsummer-nights-dream,2560.0
PCSA,3,40817,midsummer-nights-dream,2887.0
LogLog,3,40817,midsummer-nights-dream,5814.529073168185
HLL,3,40817,midsummer-nights-dream,3488.1929129353744
KMV,3,40817,midsummer-nights-dream,2017.7254535604854
MinCount,3,40817,midsummer-nights-dream,2796.72263025836
REC,3,40817,midsummer-nights-dream,1602.0737294484127
AdaptiveSampling,4,40817,midsummer-nights-dream,2304.0
PCSA,4,40817,midsummer-nights-dream,2764.0
LogLog,4,40817,midsummer-nights-dream,3825.493138370919
HLL,4,40817,midsummer-nights-dream,2857.303572513121
KMV,4,40817,midsummer-nights-dream,2924.7558412937537
MinCount,4,40817,midsummer-nights-dream,3360.8014026946817
REC,4,40817,midsummer-nights-dream,2939.4155634409103
AdaptiveSampling,5,40817,midsummer-nights-dream,3072.0
PCSA,5,40817,midsummer-nights-dream,2764.0
LogLog,5,40817,midsummer-nights-dream,3166.545911180978
HLL,5,40817,midsummer-nights-dream,2880.688907071922
KMV,5,40817,midsummer-nights-dream,3055.2437849541757
MinCount,5,40817,midsummer-nights-dream,3028.8824246658573
REC,5,40817,midsummer-nights-dream,3334.094725783162
AdaptiveSampling,6,40817,midsummer-nights-dream,2880.0
PCSA,6,40817,midsummer-nights-dream,2856.0
LogLog,6,40817,midsummer-nights-dream,3279.7491871479574
HLL,6,40817,midsummer-nights-dream,3284.154592302134
KMV,6,40817,midsummer-nights-dream,3059.144874939394
MinCount,6,40817,midsummer-nights-dream,3104.992231728453
REC,6,40817,midsummer-nights-dream,3283.4236400802793
AdaptiveSampling,7,40817,midsummer-nights-dream,2912.0
PCSA,7,40817,midsummer-nights-dream,3235.0
LogLog,7,40817,midsummer-nights-dream,3337.605321952004
HLL,7,40817,midsummer-nights-dream,3450.577463515319
KMV,7,40817,midsummer-nights-dream,3064.303956323967
MinCount,7,40817,midsummer-nights-dream,3243.1897125749133
REC,7,40817,midsummer-nights-dream,2877.1023241999187
AdaptiveSampling,8,40817,midsummer-nights-dream,2992.0
PCSA,8,40817,midsummer-nights-dream,3182.0
LogLog,8,40817,midsummer-nights-dream,3163.576738621813
HLL,8,40817,midsummer-nights-dream,3143.7057028759764
KMV,8,40817,midsummer-nights-dream,3088.918428562941
MinCount,8,40817,midsummer-nights-dream,3135.1890515573623
REC,8,40817,midsummer-nights-dream,2847.4698129970143
AdaptiveSampling,9,40817,midsummer-nights-dream,3024.0
PCSA,9,40817,midsummer-nights-dream,3328.0
LogLog,9,40817,midsummer-nights-dream,3246.968534116166
HLL,9,40817,midsummer-nights-dream,3434.919720884396
KMV,9,40817,midsummer-nights-dream,3182.880313156464
MinCount,9,40817,midsummer-nights-dream,3151.190619688487
REC,9,40817,midsummer-nights-dream,3051.4231974995137
AdaptiveSampling,2,40817,quijote,8192.0
PCSA,2,40817,quijote,21181.0
LogLog,2,40817,quijote,7229.558548450275
HLL,2,40817,quijote,9305.178823258497
KMV,2,40817,quijote,16717.030337392072
MinCount,2,40817,quijote,15313.53697026168
REC,2,40817,quijote,37614.8192263132
AdaptiveSampling,3,40817,quijote,14336.0
PCSA,3,40817,quijote,23098.0
LogLog,3,40817,quijote,9778.83330803126
HLL,3,40817,quijote,10092.281225983214
KMV,3,40817,quijote,13850.846039982327
MinCount,3,40817,quijote,22940.837957017553
REC,3,40817,quijote,21393.837437270016
AdaptiveSampling,4,40817,quijote,14336.0
PCSA,4,40817,quijote,15640.0
LogLog,4,40817,quijote,14031.970700551437
HLL,4,40817,quijote,16509.909421732427
KMV,4,40817,quijote,18264.544468728054
MinCount,4,40817,quijote,22635.605416143448
REC,4,40817,quijote,15109.890492236402
AdaptiveSampling,5,40817,quijote,18432.0
PCSA,5,40817,quijote,19007.0
LogLog,5,40817,quijote,16426.00795695166
HLL,5,40817,quijote,19331.862819452388
KMV,5,40817,quijote,21607.74151592091
MinCount,5,40817,quijote,22220.213543310347
REC,5,40817,quijote,16019.284082961969
AdaptiveSampling,6,40817,quijote,22016.0
PCSA,6,40817,quijote,22603.0
LogLog,6,40817,quijote,18353.209775376166
HLL,6,40817,quijote,21584.65923415172
KMV,6,40817,quijote,18655.23020550797
MinCount,6,40817,quijote,18406.101173820058
REC,6,40817,quijote,26225.02347812421
AdaptiveSampling,7,40817,quijote,20480.0
PCSA,7,40817,quijote,23476.0
LogLog,7,40817,quijote,20813.36553272159
HLL,7,40817,quijote,23807.08593192038
KMV,7,40817,quijote,22060.78571364727
MinCount,7,40817,quijote,18348.685661862903
REC,7,40817,quijote,22808.577632275963
AdaptiveSampling,8,40817,quijote,22144.0
PCSA,8,40817,quijote,22849.0
LogLog,8,40817,quijote,21925.310087761172
HLL,8,40817,quijote,23845.322418463395
KMV,8,40817,quijote,22415.476457425375
MinCount,8,40817,quijote,20228.151319710727
REC,8,40817,quijote,22227.281986360802
AdaptiveSampling,9,40817,quijote,23744.0
PCSA,9,40817,quijote,23476.0
LogLog,9,40817,quijote,23058.366429772555
HLL,9,40817,quijote,24184.944878565722
KMV,9,40817,quijote,23412.317549927375
MinCount,9,40817,quijote,22006.724144811342
REC,9,40817,quijote,21988.620333439292
AdaptiveSampling,2,40817,valley-fear,2048.0
PCSA,2,40817,valley-fear,6297.0
LogLog,2,40817,valley-fear,3614.7792742251377
HLL,2,40817,valley-fear,4229.626737844771
KMV,2,40817,valley-fear,4224.166048855139
MinCount,2,40817,valley-fear,4304.122163842493
REC,2,40817,valley-fear,1057.7911840678755
AdaptiveSampling,3,40817,valley-fear,4096.0
PCSA,3,40817,valley-fear,6867.0
LogLog,3,40817,valley-fear,3770.2556468763887
HLL,3,40817,valley-fear,3881.6466253781587
KMV,3,40817,valley-fear,3977.325575383759
MinCount,3,40817,valley-fear,6408.266048762875
REC,3,40817,valley-fear,2027.8901888331475
AdaptiveSampling,4,40817,valley-fear,4096.0
PCSA,4,40817,valley-fear,6867.0
LogLog,4,40817,valley-fear,3994.8621892567176
HLL,4,40817,valley-fear,4460.022924354258
KMV,4,40817,valley-fear,4049.2486309758533
MinCount,4,40817,valley-fear,5498.747158638933
REC,4,40817,valley-fear,6085.336746439085
AdaptiveSampling,5,40817,valley-fear,4096.0
PCSA,5,40817,valley-fear,6576.0
LogLog,5,40817,valley-fear,4478.172173469209
HLL,5,40817,valley-fear,4807.142213632838
KMV,5,40817,valley-fear,5272.314000021779
MinCount,5,40817,valley-fear,5491.855792655776
REC,5,40817,valley-fear,7196.923266197669
AdaptiveSampling,6,40817,valley-fear,5504.0
PCSA,6,40817,valley-fear,6095.0
LogLog,6,40817,valley-fear,4739.830576964798
HLL,6,40817,valley-fear,4957.210041798203
KMV,6,40817,valley-fear,5733.281069069649
MinCount,6,40817,valley-fear,5737.383843475318
REC,6,40817,valley-fear,7469.134997372657
AdaptiveSampling,7,40817,valley-fear,6016.0
PCSA,7,40817,valley-fear,5933.0
LogLog,7,40817,valley-fear,5064.3456112151525
HLL,7,40817,valley-fear,5415.126718022897
KMV,7,40817,valley-fear,6058.8689819102065
MinCount,7,40817,valley-fear,5791.795260302228
REC,7,40817,valley-fear,6364.606325931938
AdaptiveSampling,8,40817,valley-fear,5728.0
PCSA,8,40817,valley-fear,5499.0
LogLog,8,40817,valley-fear,5334.905964290974
HLL,8,40817,valley-fear,5677.792077687874
KMV,8,40817,valley-fear,5722.011284792364
MinCount,8,40817,valley-fear,6224.68587428947
REC,8,40817,valley-fear,6534.130726352738
AdaptiveSampling,9,40817,valley-fear,5920.0
PCSA,9,40817,valley-fear,5743.0
LogLog,9,40817,valley-fear,5468.1261589507785
HLL,9,40817,valley-fear,5568.816087824955
KMV,9,40817,valley-fear,5704.725934134817
MinCount,9,40817,valley-fear,5983.169586392801
REC,9,40817,valley-fear,6356.2413643737245
AdaptiveSampling,2,40817,war-peace,16384.0
PCSA,2,40817,war-peace,29954.0
LogLog,2,40817,war-peace,12158.619734517368
HLL,2,40817,war-peace,17447.21029360968
KMV,2,40817,war-peace,19060.11101545234
MinCount,2,40817,war-peace,22795.049779743476
REC,2,40817,war-peace,3230.1742677852644
AdaptiveSampling,3,40817,war-peace,24576.0
PCSA,3,40817,war-peace,25189.0
LogLog,3,40817,war-peace,16445.971748174223
HLL,3,40817,war-peace,21866.609322963628
KMV,3,40817,war-peace,19869.783735270208
MinCount,3,40817,war-peace,10448.509489397105
REC,3,40817,war-peace,10552.435405163906
AdaptiveSampling,4,40817,war-peace,22528.0
PCSA,4,40817,war-peace,14342.0
LogLog,4,40817,war-peace,18197.214634179145
HLL,4,40817,war-peace,19605.51743830726
KMV,4,40817,war-peace,21120.830244275694
MinCount,4,40817,war-peace,14759.648872324457
REC,4,40817,war-peace,9302.76106487569
AdaptiveSampling,5,40817,war-peace,24576.0
PCSA,5,40817,war-peace,13440.0
LogLog,5,40817,war-peace,21768.347645385817
HLL,5,40817,war-peace,24366.20209535145
KMV,5,40817,war-peace,17757.63385025964
MinCount,5,40817,war-peace,15026.048905763064
REC,5,40817,war-peace,11072.952958855478
AdaptiveSampling,6,40817,war-peace,18944.0
PCSA,6,40817,war-peace,14498.0
LogLog,6,40817,war-peace,20675.28758281337
HLL,6,40817,war-peace,16865.405248513303
KMV,6,40817,war-peace,18155.54591606308
MinCount,6,40817,war-peace,15320.312944085656
REC,6,40817,war-peace,14549.030530993574
AdaptiveSampling,7,40817,war-peace,17664.0
PCSA,7,40817,war-peace,15140.0
LogLog,7,40817,war-peace,19085.940346202442
HLL,7,40817,war-peace,16318.557542150082
KMV,7,40817,war-peace,19534.13340066975
MinCount,7,40817,war-peace,16027.804715786202
REC,7,40817,war-peace,19827.137036357046
AdaptiveSampling,8,40817,war-peace,18688.0
PCSA,8,40817,war-peace,17056.0
LogLog,8,40817,war-peace,17993.065444163247
HLL,8,40817,war-peace,17152.44748532666
KMV,8,40817,war-peace,18227.211626041422
MinCount,8,40817,war-peace,18069.292777781207
REC,8,40817,war-peace,18219.271268571254
AdaptiveSampling,9,40817,war-peace,16320.0
PCSA,9,40817,war-peace,17359.0
LogLog,9,40817,war-peace,18194.386857836806
HLL,9,40817,war-peace,17975.661716737555
KMV,9,40817,war-peace,16340.884552732889
MinCount,9,40817,war-peace,18500.58472673049
REC,9,40817,war-peace,17880.044854400825
AdaptiveSampling,2,31592,crusoe,0.0
PCSA,2,31592,crusoe,7488.0
LogLog,2,31592,crusoe,3614.7792742251377
HLL,2,31592,crusoe,4984.917226745623
KMV,2,31592,crusoe,7639.263855127388
MinCount,2,31592,crusoe,3671.2950376022113
REC,2,31592,crusoe,1653.3612251060554
AdaptiveSampling,3,31592,crusoe,6144.0
PCSA,3,31592,crusoe,6867.0
LogLog,3,31592,crusoe,3457.3396721008917
HLL,3,31592,crusoe,3813.9434865634234
KMV,3,31592,crusoe,5247.285985285147
MinCount,3,31592,crusoe,4234.921553273719
REC,3,31592,crusoe,2887.790913397196
AdaptiveSampling,4,31592,crusoe,6656.0
PCSA,4,31592,crusoe,11059.0
LogLog,4,31592,crusoe,5180.695302407839
HLL,4,31592,crusoe,6301.773462313047
KMV,4,31592,crusoe,6862.624752123409
MinCount,4,31592,crusoe,4208.96330402836
REC,4,31592,crusoe,2450.443547293704
AdaptiveSampling,5,31592,crusoe,8192.0
PCSA,5,31592,crusoe,6867.0
LogLog,5,31592,crusoe,6758.298144838453
HLL,5,31592,crusoe,7365.098870131421
KMV,5,31592,crusoe,8067.523903338276
MinCount,5,31592,crusoe,5216.675425226247
REC,5,31592,crusoe,6170.45269952566
AdaptiveSampling,6,31592,crusoe,8064.0
PCSA,6,31592,crusoe,5774.0
LogLog,6,31592,crusoe,7153.183699574882
HLL,6,31592,crusoe,7450.559425689503
KMV,6,31592,crusoe,7792.358049922675
MinCount,6,31592,crusoe,6499.883137608295
REC,6,31592,crusoe,6200.944255490111
AdaptiveSampling,7,31592,crusoe,6912.0
PCSA,7,31592,crusoe,6195.0
LogLog,7,31592,crusoe,6711.456377607536
HLL,7,31592,crusoe,6759.757359559846
KMV,7,31592,crusoe,6886.294938344993
MinCount,7,31592,crusoe,6417.169745852779
REC,7,31592,crusoe,7264.999568145218
AdaptiveSampling,8,31592,crusoe,7072.0
PCSA,8,31592,crusoe,5605.0
LogLog,8,31592,crusoe,6937.275077565525
HLL,8,31592,crusoe,6725.705061435684
KMV,8,31592,crusoe,6979.253315626997
MinCount,8,31592,crusoe,6848.70496304754
REC,8,31592,crusoe,6688.801438812645
AdaptiveSampling,9,31592,crusoe,6640.0
PCSA,9,31592,crusoe,5805.0
LogLog,9,31592,crusoe,6958.1451703514285
HLL,9,31592,crusoe,6767.492182449921
KMV,9,31592,crusoe,6327.197275313972
MinCount,9,31592,crusoe,6450.111739188128
REC,9,31592,crusoe,6282.249071274314
AdaptiveSampling,2,31592,dracula,4096.0
PCSA,2,31592,dracula,3744.0
LogLog,2,31592,dracula,2149.360616036453
HLL,2,31592,dracula,3172.2200533835785
KMV,2,31592,dracula,3326.918340767854
MinCount,2,31592,dracula,5510.913654424376
REC,2,31592,dracula,3230.1742677852644
AdaptiveSampling,3,31592,dracula,6144.0
PCSA,3,31592,dracula,7488.0
LogLog,3,31592,dracula,4889.41665401563
HLL,3,31592,dracula,7454.525905555783
KMV,3,31592,dracula,6188.302233507324
MinCount,3,31592,dracula,9110.395891457436
REC,3,31592,dracula,7411.014989635007
AdaptiveSampling,4,31592,dracula,6144.0
PCSA,4,31592,dracula,9299.0
LogLog,4,31592,dracula,6433.686933267575
HLL,4,31592,dracula,8822.482847238267
KMV,4,31592,dracula,8706.314804091222
MinCount,4,31592,dracula,8298.065089011192
REC,4,31592,dracula,15109.890492236402
AdaptiveSampling,5,31592,dracula,7936.0
PCSA,5,31592,dracula,10363.0
LogLog,5,31592,dracula,7696.273117639264
HLL,5,31592,dracula,9080.572209447746
KMV,5,31592,dracula,7870.122988476532
MinCount,5,31592,dracula,8559.911943426296
REC,5,31592,dracula,6978.804379343195
AdaptiveSampling,6,31592,dracula,7936.0
PCSA,6,31592,dracula,9503.0
LogLog,6,31592,dracula,8506.616950455937
HLL,6,31592,dracula,10275.080658744504
KMV,6,31592,dracula,8946.290328599182
MinCount,6,31592,dracula,9627.885439584448
REC,6,31592,dracula,12078.899265627642
AdaptiveSampling,7,31592,dracula,9472.0
PCSA,7,31592,dracula,9659.0
LogLog,7,31592,dracula,9188.000042632986
HLL,7,31592,dracula,10568.260019866682
KMV,7,31592,dracula,10219.601110398613
MinCount,7,31592,dracula,9703.47479765335
REC,7,31592,dracula,10974.431971678538
AdaptiveSampling,8,31592,dracula,9408.0
PCSA,8,31592,dracula,8413.0
LogLog,8,31592,dracula,9548.71495578011
HLL,8,31592,dracula,10453.17350137155
KMV,8,31592,dracula,9215.616011519009
MinCount,8,31592,dracula,10036.119404691965
REC,8,31592,dracula,10763.119386857039
AdaptiveSampling,9,31592,dracula,9696.0
PCSA,9,31592,dracula,9299.0
LogLog,9,31592,dracula,9435.8723634235
HLL,9,31592,dracula,9650.017662564274
KMV,9,31592,dracula,10198.827443445054
MinCount,9,31592,dracula,9604.00060503505
REC,9,31592,dracula,9707.572945552056
AdaptiveSampling,2,31592,iliad,4096.0
PCSA,2,31592,iliad,10590.0
LogLog,2,31592,iliad,6079.309867258684
HLL,2,31592,iliad,5697.048259137855
KMV,2,31592,iliad,8451.560017027876
MinCount,2,31592,iliad,5336.297781350522
REC,2,31592,iliad,24073.124304840447
AdaptiveSampling,3,31592,iliad,10240.0
PCSA,3,31592,iliad,12594.0
LogLog,3,31592,iliad,5814.529073168185
HLL,3,31592,iliad,5269.062487461115
KMV,3,31592,iliad,8957.531198009277
MinCount,3,31592,iliad,6872.854104872803
REC,3,31592,iliad,6587.45776856445
AdaptiveSampling,4,31592,iliad,10240.0
PCSA,4,31592,iliad,9711.0
LogLog,4,31592,iliad,7989.724378513435
HLL,4,31592,iliad,8009.062442882965
KMV,4,31592,iliad,9755.012106603523
MinCount,4,31592,iliad,7396.610775379667
REC,4,31592,iliad,5390.357117952962
AdaptiveSampling,5,31592,iliad,11264.0
PCSA,5,31592,iliad,9711.0
LogLog,5,31592,iliad,8956.344346938418
HLL,5,31592,iliad,9428.27650606102
KMV,5,31592,iliad,11987.931589622007
MinCount,5,31592,iliad,7078.896236504829
REC,5,31592,iliad,5455.718605925536
AdaptiveSampling,6,31592,iliad,11520.0
PCSA,6,31592,iliad,8528.0
LogLog,6,31592,iliad,10795.330383439528
HLL,6,31592,iliad,10679.720321172343
KMV,6,31592,iliad,11042.971566473268
MinCount,6,31592,iliad,8684.777323098131
REC,6,31592,iliad,7469.134997372657
AdaptiveSampling,7,31592,iliad,9984.0
PCSA,7,31592,iliad,9249.0
LogLog,7,31592,iliad,10073.990450472915
HLL,7,31592,iliad,9626.922110904654
KMV,7,31592,iliad,9867.385064923823
MinCount,7,31592,iliad,8654.896747714896
REC,7,31592,iliad,7097.329346419012
AdaptiveSampling,8,31592,iliad,9536.0
PCSA,8,31592,iliad,9401.0
LogLog,8,31592,iliad,9890.804292078315
HLL,8,31592,iliad,9818.617531271424
KMV,8,31592,iliad,9266.964637354125
MinCount,8,31592,iliad,9024.818660555835
REC,8,31592,iliad,7940.676282596325
AdaptiveSampling,9,31592,iliad,9376.0
